latitude,longitude,elevation,distance,hike_city,gain,loss,pace_dist,pace_gain,FME,facilities
43.79719,10.68608,24.1,0.023,,0.2,0,3,300,0:00,
43.79741,10.68689,24.3,0.07,,0.2,0,3,300,0:01,
43.79766,10.68766,23.8,0.068,,0,-0.5,3,300,0:01,
43.79706,10.68785,25.2,0.068,,1.4,0,3,300,0:01,
43.79593,10.68814,27,0.128,,1.8,0,3,300,0:02,
43.79485,10.68844,28.2,0.122,,1.2,0,3,300,0:02,
43.79429,10.68857,29,0.063,,0.8,0,3,300,0:01,
43.79404,10.68854,29.3,0.028,,0.3,0,3,300,0:00,
43.79363,10.68834,29.9,0.048,,0.6,0,3,300,0:01,
43.79326,10.68813,30,0.045,,0.1,0,3,300,0:00,
43.79297,10.68811,30,0.032,Villa Campanile,0,0,3,300,0:00,BRG
43.79254,10.68887,30,0.078,,0,0,3,300,0:01,
43.79212,10.68813,28.2,0.075,,0,-1.8,3,300,0:01,
43.79159,10.68873,28.5,0.077,,0.3,0,3,300,0:01,
43.79099,10.68942,29,0.086,,0.5,0,3,300,0:01,
43.79028,10.69028,29,0.105,,0,0,3,300,0:02,
43.79065,10.69089,29,0.064,,0,0,3,300,0:01,
43.78964,10.69193,29.3,0.14,,0.3,0,3,300,0:02,
43.78881,10.69286,29.9,0.119,,0.6,0,3,300,0:02,
43.78777,10.69398,30.3,0.147,,0.4,0,3,300,0:03,
43.78761,10.69385,30.6,0.02,,0.3,0,3,300,0:00,
43.78744,10.69409,31.2,0.027,,0.6,0,3,300,0:00,
43.78723,10.69437,32,0.033,,0.8,0,3,300,0:00,
43.78711,10.69477,32,0.035,,0,0,3,300,0:00,
43.78675,10.69531,32,0.059,,0,0,3,300,0:01,
43.78612,10.69616,33,0.098,,1,0,3,300,0:02,
43.78579,10.69668,31.8,0.055,,0,-1.2,3,300,0:01,
43.78544,10.69731,29.9,0.064,,0,-1.9,3,300,0:01,
43.78491,10.69801,29.3,0.082,,0,-0.6,3,300,0:01,
43.78414,10.69888,32,0.11,,2.7,0,3,300,0:02,
43.78369,10.69952,31.9,0.072,,0,-0.1,3,300,0:01,
43.78308,10.70039,32.5,0.097,,0.6,0,3,300,0:02,
43.78239,10.70137,32.1,0.11,,0,-0.4,3,300,0:02,
43.78171,10.70217,30.2,0.1,,0,-1.9,3,300,0:02,
43.78143,10.7025,29.9,0.041,,0,-0.3,3,300,0:00,
43.78115,10.70249,28.3,0.031,,0,-1.6,3,300,0:00,
43.78099,10.70262,28.2,0.02,,0,-0.1,3,300,0:00,
43.7808,10.70293,29.1,0.033,,0.9,0,3,300,0:00,
43.78129,10.70359,28,0.076,,0,-1.1,3,300,0:01,
43.78149,10.70414,27.5,0.05,,0,-0.5,3,300,0:01,
43.7818,10.70505,22.3,0.081,,0,-5.2,3,300,0:01,
43.78196,10.70573,19.3,0.057,,0,-3,3,300,0:01,
43.782,10.70607,18.6,0.028,,0,-0.7,3,300,0:00,
43.78237,10.70651,16,0.054,,0,-2.6,3,300,0:01,
43.7827,10.70697,18.8,0.052,,2.8,0,3,300,0:01,
43.78282,10.70724,24,0.026,,5.2,0,3,300,0:01,
43.78293,10.70757,27.1,0.029,,3.1,0,3,300,0:01,
43.78318,10.70794,26.1,0.041,,0,-1,3,300,0:00,
43.7836,10.70838,25.6,0.058,,0,-0.5,3,300,0:01,
43.78374,10.70858,25.6,0.023,,0,0,3,300,0:00,
43.78395,10.7087,27.6,0.025,,2,0,3,300,0:00,
43.78411,10.70895,28.2,0.027,,0.6,0,3,300,0:00,
43.78429,10.70903,28.4,0.021,,0.2,0,3,300,0:00,
43.78456,10.70894,29.7,0.031,,1.3,0,3,300,0:00,
43.78485,10.70876,30.9,0.035,,1.2,0,3,300,0:00,
43.78498,10.70868,31.7,0.016,,0.8,0,3,300,0:00,
43.78506,10.70849,32,0.018,,0.3,0,3,300,0:00,
43.78527,10.70846,32,0.023,,0,0,3,300,0:00,
43.78545,10.70872,32,0.029,,0,0,3,300,0:00,
43.78581,10.70934,31,0.064,,0,-1,3,300,0:01,
43.78605,10.70987,29.6,0.05,,0,-1.4,3,300,0:01,
43.78626,10.71007,29.5,0.029,,0,-0.1,3,300,0:00,
43.78667,10.71015,30,0.046,,0.5,0,3,300,0:01,
43.78688,10.71051,30.8,0.037,,0.8,0,3,300,0:00,
43.78696,10.7107,31.1,0.017,,0.3,0,3,300,0:00,
43.78674,10.71095,31.1,0.032,,0,0,3,300,0:00,
43.78642,10.71125,31.5,0.043,,0.4,0,3,300,0:00,
43.7862,10.71145,31.5,0.029,,0,0,3,300,0:00,
43.78577,10.71181,31.4,0.056,,0,-0.1,3,300,0:01,
43.78565,10.71186,31.5,0.014,,0.1,0,3,300,0:00,
43.78564,10.71185,31.4,0.002,,0,-0.1,3,300,0:00,
43.78529,10.71199,31.2,0.04,,0,-0.2,3,300,0:00,
43.78442,10.71229,31.8,0.1,,0.6,0,3,300,0:02,
43.78418,10.71234,31.6,0.027,,0,-0.2,3,300,0:00,
43.78353,10.71237,31,0.072,,0,-0.6,3,300,0:01,
43.78265,10.71239,30.7,0.098,,0,-0.3,3,300,0:01,
43.78213,10.71242,30.2,0.058,,0,-0.5,3,300,0:01,
43.78171,10.7125,30.8,0.047,,0.6,0,3,300,0:01,
43.78142,10.71257,29.9,0.032,,0,-0.9,3,300,0:00,
43.78114,10.71278,28.1,0.036,,0,-1.8,3,300,0:00,
43.78068,10.71302,24.9,0.054,,0,-3.2,3,300,0:01,
43.78041,10.71311,22.5,0.031,,0,-2.4,3,300,0:00,
43.78014,10.71316,20.7,0.031,,0,-1.8,3,300,0:00,
43.77974,10.71324,18.1,0.044,,0,-2.6,3,300,0:00,
43.7792,10.71341,14.6,0.062,,0,-3.5,3,300,0:01,
43.77885,10.71359,13,0.041,,0,-1.6,3,300,0:00,
43.77864,10.71387,13.8,0.033,,0.8,0,3,300,0:00,
43.77829,10.71412,15.9,0.044,,2.1,0,3,300,0:01,
43.77806,10.71423,16.2,0.027,,0.3,0,3,300,0:00,
43.77769,10.71459,19.1,0.05,,2.9,0,3,300,0:01,
43.77755,10.71473,19.9,0.019,,0.8,0,3,300,0:00,
43.7768,10.71545,29.6,0.102,,9.7,0,3,300,0:03,
43.77655,10.71571,30.7,0.035,,1.1,0,3,300,0:00,
43.77643,10.71589,32.1,0.019,,1.4,0,3,300,0:00,
43.77644,10.71588,32,0.002,,0,-0.1,3,300,0:00,
43.77588,10.7166,33.6,0.085,,1.6,0,3,300,0:02,
43.77539,10.71718,33.9,0.071,,0.3,0,3,300,0:01,
43.77485,10.71784,35,0.081,,1.1,0,3,300,0:01,
43.77323,10.71975,36.6,0.236,,1.6,0,3,300,0:05,
43.77242,10.72074,33.7,0.12,,0,-2.9,3,300,0:02,
43.7721,10.72113,35.5,0.048,Galleno,1.8,0,3,300,0:01,AH RBG
43.77179,10.72129,37.8,0.037,,2.3,0,3,300,0:01,
43.77165,10.72153,39.1,0.024,,1.3,0,3,300,0:00,
43.77116,10.72234,40.1,0.085,,1,0,3,300,0:01,
43.77086,10.72264,40.5,0.042,,0.4,0,3,300,0:00,
43.77023,10.72322,41,0.084,,0.5,0,3,300,0:01,
43.76991,10.72361,40,0.047,,0,-1,3,300,0:00,
43.76954,10.72438,38,0.075,,0,-2,3,300,0:01,
43.76904,10.72518,34.6,0.085,,0,-3.4,3,300,0:01,
43.76893,10.72548,32.6,0.027,,0,-2,3,300,0:00,
43.76869,10.7257,31.3,0.032,,0,-1.3,3,300,0:00,
43.76852,10.72599,31,0.03,,0,-0.3,3,300,0:00,
43.76844,10.72611,31,0.013,,0,0,3,300,0:00,
43.76833,10.7262,31.3,0.014,,0.3,0,3,300,0:00,
43.76819,10.72622,31.9,0.016,,0.6,0,3,300,0:00,
43.76782,10.72627,34.3,0.041,,2.4,0,3,300,0:01,
43.76744,10.72625,36.9,0.042,,2.6,0,3,300,0:01,
43.767,10.72621,38.6,0.049,,1.7,0,3,300,0:01,
43.76668,10.7262,40.2,0.036,,1.6,0,3,300,0:01,
43.76627,10.72635,42.3,0.047,,2.1,0,3,300,0:01,
43.76571,10.72676,45.1,0.07,,2.8,0,3,300,0:01,
43.76519,10.72747,47.9,0.082,,2.8,0,3,300,0:02,
43.76498,10.72785,48.2,0.038,,0.3,0,3,300,0:00,
43.76482,10.72834,48.7,0.043,,0.5,0,3,300,0:00,
43.76463,10.72869,49.2,0.036,,0.5,0,3,300,0:00,
43.76424,10.72907,49.9,0.053,,0.7,0,3,300,0:01,
43.76399,10.72931,50.6,0.034,,0.7,0,3,300,0:00,
43.76375,10.72953,50.5,0.032,,0,-0.1,3,300,0:00,
43.76362,10.72951,50,0.014,,0,-0.5,3,300,0:00,
43.76334,10.72964,49.3,0.033,,0,-0.7,3,300,0:00,
43.76319,10.72984,47.4,0.023,,0,-1.9,3,300,0:00,
43.76295,10.73001,43.5,0.03,,0,-3.9,3,300,0:00,
43.76266,10.73022,39.4,0.036,,0,-4.1,3,300,0:00,
43.76243,10.73035,37.2,0.028,,0,-2.2,3,300,0:00,
43.76232,10.73038,36.3,0.013,,0,-0.9,3,300,0:00,
43.76223,10.73048,35.3,0.012,,0,-1,3,300,0:00,
43.76226,10.73073,34.6,0.021,,0,-0.7,3,300,0:00,
43.76214,10.73081,33.5,0.015,,0,-1.1,3,300,0:00,
43.76184,10.73112,32.1,0.041,,0,-1.4,3,300,0:00,
43.76169,10.73133,33.6,0.024,,1.5,0,3,300,0:00,
43.76169,10.73154,35.1,0.017,,1.5,0,3,300,0:00,
43.76159,10.73173,35.6,0.019,,0.5,0,3,300,0:00,
43.76129,10.73202,35,0.04,,0,-0.6,3,300,0:00,
43.76118,10.7321,34.5,0.014,,0,-0.5,3,300,0:00,
43.76081,10.73213,36.2,0.041,,1.7,0,3,300,0:01,
43.76073,10.73221,36.7,0.011,,0.5,0,3,300,0:00,
43.76059,10.73282,37.5,0.052,,0.8,0,3,300,0:01,
43.76029,10.73359,38.9,0.07,,1.4,0,3,300,0:01,
43.76025,10.73395,38.1,0.03,,0,-0.8,3,300,0:00,
43.76011,10.7341,40,0.019,,1.9,0,3,300,0:00,
43.75963,10.73432,48.5,0.057,,8.5,0,3,300,0:02,
43.75948,10.73442,51.3,0.018,,2.8,0,3,300,0:00,
43.75935,10.7345,53.4,0.016,,2.1,0,3,300,0:00,
43.7591,10.73453,57.1,0.028,,3.7,0,3,300,0:01,
43.75885,10.73448,59.9,0.028,,2.8,0,3,300,0:01,
43.75875,10.73442,60.4,0.012,,0.5,0,3,300,0:00,
43.75822,10.73444,62.4,0.059,,2,0,3,300,0:01,
43.75805,10.73439,62.8,0.019,,0.4,0,3,300,0:00,
43.75787,10.73427,61.7,0.022,,0,-1.1,3,300,0:00,
43.75762,10.7344,61.3,0.03,,0,-0.4,3,300,0:00,
43.75734,10.73461,62.2,0.036,,0.9,0,3,300,0:00,
43.75699,10.73482,64.2,0.042,,2,0,3,300,0:01,
43.75658,10.73519,66.2,0.054,,2,0,3,300,0:01,
43.75633,10.73543,67,0.034,,0.8,0,3,300,0:00,
43.75616,10.73556,67,0.022,,0,0,3,300,0:00,
43.75595,10.73628,68,0.062,,1,0,3,300,0:01,
43.75582,10.73655,68.6,0.026,,0.6,0,3,300,0:00,
43.75567,10.73683,69,0.028,,0.4,0,3,300,0:00,
43.75549,10.73707,69,0.028,,0,0,3,300,0:00,
43.75536,10.7372,69,0.018,,0,0,3,300,0:00,
43.75515,10.73731,69.6,0.025,,0.6,0,3,300,0:00,
43.75478,10.73758,70.3,0.047,,0.7,0,3,300,0:01,
43.75446,10.73778,71,0.039,,0.7,0,3,300,0:00,
43.75428,10.73801,71.9,0.027,,0.9,0,3,300,0:00,
43.75417,10.73813,72.3,0.015,,0.4,0,3,300,0:00,
43.75383,10.73865,74.2,0.057,,1.9,0,3,300,0:01,
43.75304,10.74001,75.9,0.14,,1.7,0,3,300,0:03,
43.75291,10.74026,76,0.025,,0.1,0,3,300,0:00,
43.75245,10.74143,72.8,0.107,,0,-3.2,3,300,0:02,
43.75211,10.74226,76.3,0.077,,3.5,0,3,300,0:02,
43.75202,10.7426,78.3,0.029,,2,0,3,300,0:00,
43.75193,10.7433,79.1,0.057,,0.8,0,3,300,0:01,
43.75186,10.74368,79.1,0.032,,0,0,3,300,0:00,
43.75168,10.74415,80.9,0.043,,1.8,0,3,300,0:01,
43.75141,10.74467,80.9,0.051,,0,0,3,300,0:01,
43.75122,10.74527,81,0.053,,0.1,0,3,300,0:01,
43.75112,10.74594,81,0.055,,0,0,3,300,0:01,
43.75106,10.74678,81.9,0.068,,0.9,0,3,300,0:01,
43.75099,10.74749,84,0.058,,2.1,0,3,300,0:01,
43.75091,10.74801,85.6,0.043,,1.6,0,3,300,0:01,
43.75089,10.74835,85,0.027,,0,-0.6,3,300,0:00,
43.75079,10.74871,84.7,0.031,,0,-0.3,3,300,0:00,
43.75038,10.74995,83.4,0.11,,0,-1.3,3,300,0:02,
43.75022,10.75031,84,0.034,,0.6,0,3,300,0:00,
43.75005,10.75067,82.1,0.035,,0,-1.9,3,300,0:00,
43.7497,10.75103,81.6,0.048,,0,-0.5,3,300,0:00,
43.74927,10.7513,88.3,0.053,,6.7,0,3,300,0:02,
43.74904,10.7514,89.3,0.026,,1,0,3,300,0:00,
43.74882,10.75154,88.2,0.027,,0,-1.1,3,300,0:00,
43.74851,10.75171,89,0.037,,0.8,0,3,300,0:00,
43.74827,10.75191,90,0.031,,1,0,3,300,0:00,
43.74754,10.75249,90.7,0.094,,0.7,0,3,300,0:02,
43.74681,10.75307,92.5,0.094,,1.8,0,3,300,0:02,
43.74656,10.75325,92.5,0.031,,0,0,3,300,0:00,
43.74623,10.75345,92.5,0.04,,0,0,3,300,0:00,
43.74607,10.75352,92.7,0.019,,0.2,0,3,300,0:00,
43.74593,10.75364,93.4,0.018,,0.7,0,3,300,0:00,
43.74587,10.75373,93,0.01,,0,-0.4,3,300,0:00,
43.74585,10.75397,91.5,0.019,,0,-1.5,3,300,0:00,
43.74583,10.75417,91,0.017,,0,-0.5,3,300,0:00,
43.74577,10.75447,90.1,0.025,,0,-0.9,3,300,0:00,
43.74565,10.75467,90.1,0.021,,0,0,3,300,0:00,
43.74554,10.75473,90.9,0.013,,0.8,0,3,300,0:00,
43.74546,10.75474,90.5,0.009,,0,-0.4,3,300,0:00,
43.74538,10.75472,90.4,0.009,,0,-0.1,3,300,0:00,
43.74517,10.75459,88.5,0.025,,0,-1.9,3,300,0:00,
43.74498,10.75442,89.1,0.025,,0.6,0,3,300,0:00,
43.74485,10.75438,88.3,0.015,,0,-0.8,3,300,0:00,
43.74467,10.75445,86.1,0.021,,0,-2.2,3,300,0:00,
43.74453,10.75456,84.6,0.018,,0,-1.5,3,300,0:00,
43.74479,10.75466,82.5,0.03,,0,-2.1,3,300,0:00,
43.74494,10.75481,79.5,0.02,,0,-3,3,300,0:00,
43.74507,10.7551,77.8,0.028,,0,-1.7,3,300,0:00,
43.74493,10.75568,67.6,0.049,,0,-10.2,3,300,0:00,
43.74493,10.75615,67.3,0.038,,0,-0.3,3,300,0:00,
43.74493,10.75654,64.6,0.031,,0,-2.7,3,300,0:00,
43.74501,10.75702,60.3,0.04,,0,-4.3,3,300,0:00,
43.74497,10.7576,56.6,0.047,,0,-3.7,3,300,0:00,
43.74497,10.75808,55.3,0.039,,0,-1.3,3,300,0:00,
43.74492,10.75835,54.3,0.022,,0,-1,3,300,0:00,
43.74487,10.75856,53.2,0.018,,0,-1.1,3,300,0:00,
43.7448,10.75879,51.5,0.02,,0,-1.7,3,300,0:00,
43.74468,10.75905,49.7,0.025,,0,-1.8,3,300,0:00,
43.74451,10.7594,49.2,0.034,,0,-0.5,3,300,0:00,
43.74429,10.75978,47.3,0.039,,0,-1.9,3,300,0:00,
43.74411,10.76014,47.7,0.035,,0.4,0,3,300,0:00,
43.74396,10.76039,45.9,0.026,,0,-1.8,3,300,0:00,
43.74384,10.76057,46.7,0.02,,0.8,0,3,300,0:00,
43.74369,10.76072,45.2,0.021,,0,-1.5,3,300,0:00,
43.74354,10.76083,47.7,0.018,,2.5,0,3,300,0:00,
43.74339,10.76097,46.2,0.021,,0,-1.5,3,300,0:00,
43.74327,10.76115,46.7,0.019,,0.5,0,3,300,0:00,
43.74325,10.76146,45.8,0.025,,0,-0.9,3,300,0:00,
43.74328,10.76205,41.6,0.048,,0,-4.2,3,300,0:00,
43.7433,10.76285,32.6,0.064,,0,-9,3,300,0:01,
43.74329,10.76331,29.9,0.038,,0,-2.7,3,300,0:00,
43.74318,10.76338,28.9,0.013,,0,-1,3,300,0:00,
43.74311,10.76334,29.1,0.008,,0.2,0,3,300,0:00,
43.74305,10.76326,29.4,0.01,,0.3,0,3,300,0:00,
43.74281,10.76325,24.6,0.026,,0,-4.8,3,300,0:00,
43.74278,10.76329,23.5,0.005,,0,-1.1,3,300,0:00,
43.74279,10.76387,19.2,0.047,,0,-4.3,3,300,0:00,
43.74228,10.76488,16,0.099,,0,-3.2,3,300,0:01,
43.74193,10.76562,19.4,0.071,,3.4,0,3,300,0:02,
43.74174,10.76597,20.3,0.035,,0.9,0,3,300,0:00,
43.74163,10.76624,19.9,0.025,,0,-0.4,3,300,0:00,
43.74163,10.76634,19.9,0.008,,0,0,3,300,0:00,
43.74166,10.76667,21,0.027,,1.1,0,3,300,0:00,
43.7417,10.76716,20.7,0.04,,0,-0.3,3,300,0:00,
43.74202,10.76785,21.2,0.066,,0.5,0,3,300,0:01,
43.74231,10.76827,22.3,0.047,,1.1,0,3,300,0:01,
43.74281,10.76881,21.9,0.07,,0,-0.4,3,300,0:01,
43.74324,10.76909,21.5,0.053,,0,-0.4,3,300,0:01,
43.74367,10.76919,19.6,0.048,,0,-1.9,3,300,0:00,
43.74404,10.76935,17.4,0.043,Ponte a Cappiano,0,-2.2,3,300,0:00,AH RBG
43.74447,10.76949,17.8,0.05,,0.4,0,3,300,0:01,
43.74428,10.77009,11.7,0.052,,0,-6.1,3,300,0:01,
43.74425,10.77014,12.2,0.005,,0.5,0,3,300,0:00,
43.7443,10.77019,12.4,0.007,,0.2,0,3,300,0:00,
43.7444,10.77034,12.8,0.017,,0.4,0,3,300,0:00,
43.74461,10.77049,12.9,0.026,,0.1,0,3,300,0:00,
43.74494,10.77073,12.4,0.041,,0,-0.5,3,300,0:00,
43.74554,10.77137,11.9,0.085,,0,-0.5,3,300,0:01,
43.74583,10.77159,13.4,0.037,,1.5,0,3,300,0:01,
43.74622,10.77196,13.6,0.052,,0.2,0,3,300,0:01,
43.74651,10.77235,13.4,0.045,,0,-0.2,3,300,0:00,
43.74699,10.77332,14.4,0.095,,1,0,3,300,0:02,
43.74743,10.77424,13.3,0.088,,0,-1.1,3,300,0:01,
43.74834,10.77627,13.7,0.193,,0.4,0,3,300,0:03,
43.74855,10.77674,13.1,0.044,,0,-0.6,3,300,0:00,
43.74867,10.77716,14,0.037,,0.9,0,3,300,0:00,
43.74884,10.77802,13.1,0.071,,0,-0.9,3,300,0:01,
43.74888,10.7785,13,0.039,,0,-0.1,3,300,0:00,
43.74891,10.77904,13.8,0.044,,0.8,0,3,300,0:01,
43.74891,10.77968,13.6,0.051,,0,-0.2,3,300,0:01,
43.74885,10.78068,12.7,0.081,,0,-0.9,3,300,0:01,
43.74869,10.78264,12.4,0.159,,0,-0.3,3,300,0:03,
43.74851,10.78454,11.7,0.154,,0,-0.7,3,300,0:03,
43.74849,10.78562,11.8,0.087,,0.1,0,3,300,0:01,
43.74863,10.78678,12.8,0.095,,1,0,3,300,0:02,
43.74876,10.78757,11.7,0.065,,0,-1.1,3,300,0:01,
43.74835,10.7877,11.3,0.047,,0,-0.4,3,300,0:00,
43.7475,10.78791,12,0.096,,0.7,0,3,300,0:02,
43.74703,10.78808,12,0.054,,0,0,3,300,0:01,
43.74565,10.78846,12,0.156,,0,0,3,300,0:03,
43.74539,10.78857,12.1,0.031,,0.1,0,3,300,0:00,
43.74523,10.78869,12.2,0.02,,0.1,0,3,300,0:00,
43.7451,10.78899,12.8,0.028,,0.6,0,3,300,0:00,
43.74492,10.78892,13,0.021,,0.2,0,3,300,0:00,
43.74482,10.78937,13,0.038,,0,0,3,300,0:00,
43.74402,10.79272,14,0.284,,1,0,3,300,0:05,
43.7435,10.7949,15,0.185,,1,0,3,300,0:03,
43.74348,10.79505,15,0.012,,0,0,3,300,0:00,
43.74305,10.79688,15,0.155,,0,0,3,300,0:03,
43.74282,10.79773,15,0.073,,0,0,3,300,0:01,
43.7425,10.79921,16,0.124,,1,0,3,300,0:02,
43.74231,10.79991,16.5,0.061,,0.5,0,3,300,0:01,
43.74199,10.80104,16,0.097,,0,-0.5,3,300,0:01,
43.74175,10.80212,17,0.091,,1,0,3,300,0:02,
43.7415,10.80288,17,0.068,,0,0,3,300,0:01,
43.74121,10.80341,17,0.053,,0,0,3,300,0:01,
43.74079,10.80405,17,0.07,,0,0,3,300,0:01,
43.74043,10.80446,17,0.052,,0,0,3,300,0:01,
43.74015,10.80478,17,0.04,,0,0,3,300,0:00,
43.73983,10.80509,17,0.043,,0,0,3,300,0:00,
43.73896,10.80596,17,0.12,,0,0,3,300,0:02,
43.7384,10.80646,17.3,0.074,,0.3,0,3,300,0:01,
43.73802,10.80664,17.8,0.045,,0.5,0,3,300,0:01,
43.73776,10.80664,17.2,0.028,,0,-0.6,3,300,0:00,
43.73738,10.80651,18,0.044,,0.8,0,3,300,0:01,
43.73654,10.80627,18.5,0.095,,0.5,0,3,300,0:02,
43.73612,10.80624,19,0.047,,0.5,0,3,300,0:01,
43.73616,10.80624,19,0.004,,0,0,3,300,0:00,
43.73608,10.80627,19,0.01,,0,0,3,300,0:00,
43.73603,10.80633,19,0.007,,0,0,3,300,0:00,
43.73588,10.80632,19,0.017,,0,0,3,300,0:00,
43.73564,10.8064,19,0.027,,0,0,3,300,0:00,
43.73537,10.8066,19,0.034,,0,0,3,300,0:00,
43.7351,10.80696,20,0.042,,1,0,3,300,0:01,
43.73495,10.8071,20,0.02,,0,0,3,300,0:00,
43.73466,10.80702,20,0.033,,0,0,3,300,0:00,
43.7344,10.80691,20,0.03,,0,0,3,300,0:00,
43.73423,10.80691,20,0.019,,0,0,3,300,0:00,
43.73402,10.80694,20,0.023,,0,0,3,300,0:00,
43.7335,10.80719,20.9,0.062,,0.9,0,3,300,0:01,
43.73301,10.80748,26,0.059,,5.1,0,3,300,0:02,
43.73281,10.80764,25.5,0.026,,0,-0.5,3,300,0:00,
43.73276,10.80756,26.3,0.008,,0.8,0,3,300,0:00,
43.73259,10.80739,27.1,0.023,,0.8,0,3,300,0:00,
43.73242,10.80724,29.4,0.023,,2.3,0,3,300,0:00,
43.7322,10.80713,32.2,0.026,,2.8,0,3,300,0:01,
43.73202,10.80704,35.9,0.021,,3.7,0,3,300,0:01,
43.73188,10.80689,39.4,0.02,,3.5,0,3,300,0:01,
43.73146,10.80624,41.3,0.07,,1.9,0,3,300,0:01,
43.73121,10.80586,41.1,0.041,,0,-0.2,3,300,0:00,
43.73105,10.80605,41.8,0.024,,0.7,0,3,300,0:00,
43.73076,10.80652,42.5,0.049,,0.7,0,3,300,0:01,
43.73039,10.8071,43.5,0.063,,1,0,3,300,0:01,
43.73016,10.80752,44.9,0.042,,1.4,0,3,300,0:01,
43.73011,10.80752,44.9,0.006,,0,0,3,300,0:00,
43.72978,10.80731,43.8,0.04,,0,-1.1,3,300,0:00,
43.72959,10.80722,42.5,0.022,,0,-1.3,3,300,0:00,
43.72934,10.80722,41.6,0.028,,0,-0.9,3,300,0:00,
43.72916,10.80724,41.1,0.02,Fucecchio,0,-0.5,3,300,0:00,AH RBG
43.72905,10.80728,41,0.013,,0,-0.1,3,300,0:00,
43.72899,10.80761,43.2,0.027,,2.2,0,3,300,0:00,
43.72904,10.80782,44.8,0.018,,1.6,0,3,300,0:00,
43.72914,10.80807,47,0.023,,2.2,0,3,300,0:00,
43.72909,10.80837,47.4,0.025,,0.4,0,3,300,0:00,
43.72915,10.80848,47.9,0.011,,0.5,0,3,300,0:00,
43.72897,10.80891,45.7,0.04,,0,-2.2,3,300,0:00,
43.72892,10.809,44.5,0.009,,0,-1.2,3,300,0:00,
43.72872,10.80901,42.3,0.022,,0,-2.2,3,300,0:00,
43.72805,10.80894,29.8,0.075,,0,-12.5,3,300,0:01,
43.72778,10.80894,27.8,0.03,,0,-2,3,300,0:00,
43.7277,10.80898,27.1,0.009,,0,-0.7,3,300,0:00,
43.72753,10.80906,25.6,0.02,,0,-1.5,3,300,0:00,
43.72716,10.80937,23.6,0.048,,0,-2,3,300,0:00,
43.72665,10.80979,20.9,0.066,,0,-2.7,3,300,0:01,
43.72539,10.81083,20.6,0.164,,0,-0.3,3,300,0:03,
43.72495,10.81115,21.1,0.055,,0.5,0,3,300,0:01,
43.72415,10.81171,22.2,0.1,,1.1,0,3,300,0:02,
43.72326,10.81234,23,0.111,,0.8,0,3,300,0:02,
43.72289,10.81263,23.3,0.047,,0.3,0,3,300,0:01,
43.72289,10.81262,23.3,0.001,,0,0,3,300,0:00,
43.7227,10.81274,23.6,0.023,,0.3,0,3,300,0:00,
43.72232,10.81306,24,0.05,,0.4,0,3,300,0:01,
43.722,10.8133,23.9,0.04,,0,-0.1,3,300,0:00,
43.72186,10.8134,23.1,0.017,,0,-0.8,3,300,0:00,
43.72164,10.81347,21,0.026,,0,-2.1,3,300,0:00,
43.72139,10.81346,20.5,0.027,,0,-0.5,3,300,0:00,
43.7211,10.81336,20.1,0.034,,0,-0.4,3,300,0:00,
43.72073,10.8131,20.9,0.046,,0.8,0,3,300,0:01,
43.72036,10.81281,21,0.047,,0.1,0,3,300,0:00,
43.72005,10.81257,20.4,0.04,,0,-0.6,3,300,0:00,
43.71905,10.8118,17.4,0.127,,0,-3,3,300,0:02,
43.71879,10.81162,21,0.032,,3.6,0,3,300,0:01,
43.71858,10.81151,22.8,0.025,,1.8,0,3,300,0:00,
43.71843,10.81157,23.7,0.017,,0.9,0,3,300,0:00,
43.7187,10.81173,21.4,0.033,,0,-2.3,3,300,0:00,
43.71872,10.81199,21,0.021,,0,-0.4,3,300,0:00,
43.71818,10.81328,19.8,0.12,,0,-1.2,3,300,0:02,
43.71754,10.8146,20.1,0.128,,0.3,0,3,300,0:02,
43.71709,10.81482,22.3,0.053,San Pierino,2.2,0,3,300,0:01,RBG
43.71671,10.81551,22.6,0.07,,0.3,0,3,300,0:01,
43.71651,10.81591,21.7,0.039,,0,-0.9,3,300,0:00,
43.71639,10.81619,21.4,0.026,,0,-0.3,3,300,0:00,
43.71615,10.81648,21.5,0.036,,0.1,0,3,300,0:00,
43.71588,10.81672,21.8,0.035,,0.3,0,3,300,0:00,
43.71556,10.81704,21.3,0.044,,0,-0.5,3,300,0:00,
43.71524,10.81733,22,0.043,,0.7,0,3,300,0:01,
43.71483,10.81767,22.5,0.053,,0.5,0,3,300,0:01,
43.7146,10.81792,22.4,0.033,,0,-0.1,3,300,0:00,
43.71439,10.81817,22.5,0.03,,0.1,0,3,300,0:00,
43.7142,10.81837,22,0.027,,0,-0.5,3,300,0:00,
43.714,10.81861,22.6,0.03,,0.6,0,3,300,0:00,
43.71376,10.81869,22.4,0.027,,0,-0.2,3,300,0:00,
43.71363,10.81872,22,0.015,,0,-0.4,3,300,0:00,
43.71359,10.81896,22.1,0.019,,0.1,0,3,300,0:00,
43.71354,10.8192,22,0.021,,0,-0.1,3,300,0:00,
43.71338,10.81921,22,0.017,,0,0,3,300,0:00,
43.71304,10.81906,22.4,0.04,,0.4,0,3,300,0:00,
43.71281,10.81897,23,0.027,,0.6,0,3,300,0:00,
43.71254,10.81896,23,0.03,,0,0,3,300,0:00,
43.71219,10.819,22.4,0.039,,0,-0.6,3,300,0:00,
